resp_id,cty,cons_trt,info_trt,prefer_prop,asylum_home,ideo_scale,know_index,female,age,emp_status,employed,eisced,inc_decile
R_2f6BEcYpAYjaOI3,United Kingdom,1,0,0,-1,7,2,0,58,2. Self-employed,1,6,1
R_2anmdleQaVhYKgr,Hungary,0,0,0,0,5,1,1,44,1. Paid employee,1,4,3
R_26ewCXrwCYhlQjT,Switzerland,0,1,1,1,3,3,0,36,1. Paid employee,1,4,2
R_3oFlabIlUGkm0l2,Switzerland,1,0,0,-1,7,3,1,40,1. Paid employee,1,4,2
R_cAYRNYLydfsR7Il,Switzerland,1,1,0,-1,5,1,1,38,1. Paid employee,1,4,2
R_1OHL3LGMZbsxRpb,France,0,0,1,-2,5,1,0,23,1. Paid employee,1,5,2
R_1rc7JQa3EzwMkDa,Poland,0,0,1,0,4,3,1,24,1. Paid employee,1,3,3
R_24oTAgB9SjHRKO1,France,0,1,1,-2,0,0,1,36,1. Paid employee,1,2,4
R_1oceyKDAck0IBAx,Czech Republic,1,0,0,0,7,1,0,46,1. Paid employee,1,4,4
R_2tb6wsipsryuKJb,Sweden,0,1,1,0,5,1,1,31,1. Paid employee,1,4,2
R_CdlyLXkDTlc9yb7,Denmark,0,0,0,-1,6,2,1,58,1. Paid employee,1,2,7
R_1DC2LJqqkRb4Jpl,Poland,0,1,0,-2,1,1,0,40,1. Paid employee,1,5,6
R_25T5xYHTPM5I2AW,France,1,1,0,-1,5,2,1,24,1. Paid employee,1,5,7
R_1jUh44ThgPtHvK3,France,1,0,0,2,5,1,0,30,1. Paid employee,1,4,2
R_2OHm3qYoGjGMarE,Italy,1,0,0,-2,10,3,0,45,1. Paid employee,1,7,10
R_3PWQi8OTKTt0opD,Norway,0,1,1,-2,5,1,0,58,6. Chronic illness or permanent disability,0,2,1
R_yOqNKMXc9YrEsUx,Denmark,1,1,1,-1,3,2,0,22,3. Student,0,4,8
R_1it8rsGVXYXdkAX,Switzerland,0,1,1,-2,10,2,1,54,1. Paid employee,1,5,5
R_3pmah4el6ImQk1q,Czech Republic,1,0,0,0,6,1,1,33,8. Working at home,0,6,6
R_8cebgYnltRQZOFz,Poland,1,0,0,-1,7,1,0,30,1. Paid employee,1,6,7
R_C83GpmSJfSq3Yqd,Czech Republic,1,1,0,-1,6,1,1,20,3. Student,0,4,6
R_1EZCDl0tOmTwdlf,Poland,0,1,1,2,3,1,0,69,7. Retired,0,7,7
R_3KwMooWbv1TS05s,Greece,0,1,1,0,4,2,1,37,1. Paid employee,1,6,6
R_OC2umlHb7o1lkT7,Italy,0,0,1,-1,8,3,0,38,2. Self-employed,1,6,9
R_3CBFYrPjnKFghiz,Italy,1,0,1,0,2,2,1,29,3. Student,0,4,4
R_12yFRvUCKOtMMQh,Norway,1,0,1,0,5,2,1,23,"4. Unemployed, searching",0,4,1
R_1FD7P64oCxbLQsz,Netherlands,1,0,0,0,7,2,0,57,1. Paid employee,1,7,4
R_2dYjGMhbXReaing,Hungary,1,0,1,-1,5,3,1,69,7. Retired,0,7,7
R_Re05fTaoQL6jJYJ,Greece,0,1,1,-1,5,1,1,41,1. Paid employee,1,5,2
R_1ieWy3pVAnq3W1e,France,1,0,1,-2,5,1,1,21,"4. Unemployed, searching",0,NA,1
R_2TFt26E0FBsebiC,Switzerland,1,0,1,0,3,3,0,30,1. Paid employee,1,4,5
R_32Q1P9UVUplmTVl,Czech Republic,0,1,1,-1,6,1,0,49,1. Paid employee,1,7,10
R_2OU7EgphgcOcBiE,United Kingdom,0,1,1,-2,5,0,0,55,6. Chronic illness or permanent disability,0,2,1
R_1KkJfaqnLDoLDaK,Denmark,1,0,1,1,2,1,0,55,7. Retired,0,3,2
R_3iQ0CBUO9DqjM2Q,United Kingdom,1,0,0,0,6,2,0,65,7. Retired,0,4,2
R_2aX19TQVha6YZEH,Norway,0,1,0,-2,10,1,1,61,6. Chronic illness or permanent disability,0,3,1
R_a4f0G2EFeUWSYmt,Czech Republic,0,0,0,-2,10,3,0,21,1. Paid employee,1,5,9
R_2xGf5A8yBrwwZRl,Greece,0,1,1,1,4,2,0,58,"4. Unemployed, searching",0,2,1
R_2ZBLf5irdMxV6Xr,Italy,1,1,1,0,4,2,1,38,1. Paid employee,1,7,9
R_2zk0s24Wh4Iju4s,Italy,0,0,0,0,3,2,1,46,1. Paid employee,1,3,6
R_VKAjE6IaVHxzchH,Switzerland,1,1,1,0,6,1,0,52,2. Self-employed,1,3,3
R_9TPkT4jP11EKgmd,Norway,1,1,1,0,4,3,1,25,1. Paid employee,1,6,2
R_2cnkQnT7STD9JUP,Switzerland,0,0,1,0,7,3,0,47,1. Paid employee,1,7,9
R_QhuNgiCt2BevHi1,Denmark,0,1,0,-1,5,0,0,53,1. Paid employee,1,5,7
R_2afeS3zSnoPvAWH,Czech Republic,0,0,1,0,6,2,1,27,"4. Unemployed, searching",0,4,6
R_2Yc8p3lnROn4I1h,United Kingdom,0,1,1,1,3,1,0,44,1. Paid employee,1,5,6
R_2zSk49Cu2VrXtwh,Switzerland,1,0,1,0,5,0,0,33,"4. Unemployed, searching",0,4,3
R_1LGrwj7Wc7F1tPf,Switzerland,1,1,0,0,5,0,1,30,8. Working at home,0,4,3
R_1gV1AUUp7FywmyR,France,0,1,0,1,7,0,0,36,3. Student,0,3,4
R_2OT4dDAaAlsBflG,Poland,1,0,0,-2,4,2,0,36,1. Paid employee,1,6,9
R_1liaRtUe3zwbtpZ,Denmark,0,1,0,-2,5,3,1,68,7. Retired,0,5,2
R_2Cybbhd0VUSexuy,Switzerland,0,0,1,0,3,2,1,24,3. Student,0,5,8
R_1GBvSrKSBkoSBFg,Norway,1,0,1,-2,7,1,0,32,1. Paid employee,1,3,7
R_38J6i8CEUgj7IDT,Switzerland,1,1,1,1,3,3,1,59,"4. Unemployed, searching",0,5,2
R_szlDYN0lIDAOKKB,Czech Republic,0,1,1,-1,5,2,1,40,1. Paid employee,1,4,8
R_1CqdpzDbcUDSeQy,France,0,0,1,1,0,0,1,31,2. Self-employed,1,4,1
R_QgIRLkpurNo6lBn,Greece,0,1,1,0,4,1,1,22,3. Student,0,4,2
R_Y4AxRxd3f0Zgz0R,Greece,0,0,1,0,5,3,0,50,2. Self-employed,1,4,5
R_1pm2FoppFmZyuyO,Denmark,0,0,0,-2,2,2,0,49,"4. Unemployed, searching",0,3,1
R_2Bh8xwfqf1Xb7YY,Norway,1,1,1,-2,8,0,1,65,7. Retired,0,3,2
R_1GQDAtW4a26qkld,Greece,1,1,1,-2,0,3,0,45,2. Self-employed,1,6,3
R_238Fboyxbj9Iyhh,Hungary,0,0,1,1,5,2,1,31,1. Paid employee,1,4,3
R_2xxjGpkP4zVLz9n,United Kingdom,1,1,0,0,7,2,0,38,1. Paid employee,1,7,5
R_234Emk7lPlr8nPi,United Kingdom,1,0,0,-2,5,2,0,29,8. Working at home,0,2,1
R_1o5dbF8h4xpqC0M,France,0,0,1,0,3,2,0,19,3. Student,0,2,3
R_3NWzyFynAo5l4Vs,Italy,1,0,1,-2,7,3,0,40,1. Paid employee,1,7,10
R_2xRSAMl804QVLCx,Greece,1,0,1,1,2,2,1,20,3. Student,0,4,5
R_24ADnkgo93LVP43,Italy,0,1,1,0,5,2,0,44,7. Retired,0,4,8
R_2S77QcS2kDU4PR0,Greece,0,0,1,1,1,1,1,23,3. Student,0,4,1
R_3k57cDpDqB6OyBG,France,1,1,0,-2,0,2,0,26,1. Paid employee,1,6,9
R_2CvKxX4FigSB0yx,Sweden,1,1,1,-1,4,3,1,45,1. Paid employee,1,7,5
R_1flRglpAuD5M7Mn,Norway,1,0,0,0,6,1,1,28,"5. Unemployed, not searching",0,4,1
R_2y7KEmSBEclJwMq,Poland,1,0,0,1,2,2,0,62,2. Self-employed,1,6,10
R_3qvQeVH0AdLa2Mn,Netherlands,0,1,0,0,5,1,0,35,"4. Unemployed, searching",0,2,1
R_BxgcaW6tO0ogSXL,Sweden,1,0,0,-1,5,2,0,30,1. Paid employee,1,4,5
R_7O6g9yLqdrkW3gF,Hungary,0,1,0,-2,9,3,0,26,"4. Unemployed, searching",0,6,7
R_2v32Sg0x5AxM3mj,Switzerland,1,0,0,1,3,3,1,55,1. Paid employee,1,3,3
R_2X08u37wSWhLFIn,Denmark,1,0,0,-1,5,2,0,61,1. Paid employee,1,3,10
R_DJeEh7YATuAmne1,Netherlands,0,1,1,1,1,0,1,30,1. Paid employee,1,7,10
R_qIAtI8JCuUGRi6t,Denmark,0,1,1,0,1,0,1,61,3. Student,0,6,2
R_CmhnvDPT2OXTqSt,Greece,1,1,1,-1,3,1,1,42,1. Paid employee,1,4,7
R_2YX43n2L9bXmWWN,United Kingdom,0,0,0,1,9,0,0,39,1. Paid employee,1,7,5
R_12xaD6Kqkj9yPQ1,Hungary,1,1,1,2,4,2,0,65,7. Retired,0,5,9
R_3G6XyN4pOpCMtBx,Czech Republic,0,0,1,2,5,2,1,27,1. Paid employee,1,7,7
R_cwjTvuEXofbd3Tv,Denmark,0,0,0,-2,10,3,0,45,1. Paid employee,1,4,10
R_2xL8C2nT2I90kmY,Norway,1,0,0,-1,1,0,1,68,7. Retired,0,2,2
R_1FaMW1K6A950jIe,Czech Republic,0,1,0,0,7,2,1,33,1. Paid employee,1,6,7
R_3qEugyZnq5i8PjW,Greece,0,1,1,0,5,1,0,44,2. Self-employed,1,3,5
R_Pwhfyx3AwOMmxnH,Sweden,1,0,1,-2,5,2,1,51,1. Paid employee,1,2,9
R_1DYJnziF5c2EkWO,Czech Republic,0,1,0,-1,4,1,0,30,1. Paid employee,1,4,1
R_b3EkOqI4Qob5bvL,Greece,1,0,1,0,2,3,1,51,1. Paid employee,1,6,9
R_1BOV7aYS7ljYjVk,Czech Republic,0,0,1,0,5,2,1,34,1. Paid employee,1,4,8
R_2bOSZP1y3yPBtQi,Norway,1,1,0,-2,5,1,0,54,1. Paid employee,1,6,10
R_3DpikPaEchhKGlu,Hungary,0,0,0,-1,5,1,1,41,"4. Unemployed, searching",0,4,8
R_djwQd8HiCS9QA8x,Hungary,1,1,1,1,3,3,0,60,2. Self-employed,1,7,10
R_2AM5bvtTwcaOQkU,Czech Republic,0,0,1,0,5,2,1,22,3. Student,0,5,7
R_1LTeUKwD5bo2wq2,Norway,1,1,1,0,7,1,1,26,1. Paid employee,1,6,3
R_2tsVOmTxKrhkjIu,Denmark,1,1,1,-1,4,1,1,45,1. Paid employee,1,2,3
R_2dKgFrAPXeOasfr,Greece,0,0,1,-1,3,3,1,33,1. Paid employee,1,5,8
R_279DDHVaUJQWXdv,Sweden,1,1,1,-2,6,2,0,39,1. Paid employee,1,6,9
R_2EafKrwvY7MLmLL,Netherlands,1,0,1,-2,5,2,0,26,1. Paid employee,1,7,7
R_1N5on79VkIVYjEj,Norway,0,1,1,0,2,0,1,32,1. Paid employee,1,6,2
R_31j6wGfgRwQv18O,Czech Republic,1,1,0,-1,4,0,1,59,1. Paid employee,1,3,1
R_vuF5NZS05XS1Bap,Norway,0,0,0,0,5,0,0,29,"5. Unemployed, not searching",0,4,5
R_3EsYOGYQ5Uxd3ic,Hungary,0,0,0,-1,5,3,0,57,6. Chronic illness or permanent disability,0,6,3
R_3G2jlwB4dO8ArjL,Netherlands,0,0,0,-2,6,1,1,33,1. Paid employee,1,3,2
R_2CIWymrA2cZQmZm,Norway,1,1,1,-1,5,1,1,28,1. Paid employee,1,5,3
R_3CJhoXzD7PI3JbY,Italy,1,0,1,-1,7,2,1,48,1. Paid employee,1,4,3
R_10N7a27U7cSU8Rz,Italy,0,1,1,0,6,3,0,50,1. Paid employee,1,7,10
R_1fZwo8TZLoUBJhQ,Netherlands,1,1,0,-2,5,1,1,53,"4. Unemployed, searching",0,2,5
R_PFq0G6KJ0gLNULD,Netherlands,1,0,0,-2,10,1,0,26,1. Paid employee,1,3,4
R_1dtTqmHKc0qAJGk,Italy,0,0,0,-2,7,3,1,43,8. Working at home,0,4,4
R_1g5e05VvfcIwMwG,Spain,0,1,1,-1,5,2,1,50,1. Paid employee,1,3,6
R_2ZWfslh7P1nXxNN,Italy,1,1,1,0,2,2,1,68,7. Retired,0,2,1
R_1rB8bqkjLXkzKja,Italy,0,0,1,0,5,2,0,38,1. Paid employee,1,4,4
R_1ImypvHdtgrd6xP,Netherlands,1,0,1,-1,6,1,0,35,1. Paid employee,1,6,8
R_OlLPY45hGnUttlf,Czech Republic,0,1,0,-1,6,2,0,33,1. Paid employee,1,5,2
R_1gHDz5tSPCqrqdL,Italy,0,1,1,-2,3,2,1,34,"4. Unemployed, searching",0,4,3
R_2TzV90b4P3w64R4,Netherlands,1,0,0,-1,6,1,1,56,1. Paid employee,1,5,8
R_1LYzEUpoxKsEUeE,Hungary,0,1,1,-2,7,3,0,61,1. Paid employee,1,7,8
R_Bxni44v3CjcuVwZ,Italy,0,1,1,1,5,0,0,45,"4. Unemployed, searching",0,4,1
R_27kSnUWpNDPQ7jB,United Kingdom,0,1,0,-2,8,0,0,52,1. Paid employee,1,4,4
R_1OB6FtmlYsK62hP,Italy,1,0,1,0,4,3,0,54,1. Paid employee,1,5,7
R_6EVdln5MtvU4sh3,France,0,0,1,-2,5,2,0,50,2. Self-employed,1,5,9
R_2wnxj53WIld5QZF,Norway,1,0,1,0,5,1,1,38,1. Paid employee,1,3,6
R_2ZCDDkHopN3fZ9w,Sweden,1,1,1,-2,8,3,0,72,7. Retired,0,1,7
R_2zZ5f63pgiGSnBQ,Sweden,1,1,0,0,5,3,0,18,3. Student,0,4,2
R_20UnzGH20Tkfwv6,Czech Republic,1,1,0,-1,5,1,1,34,8. Working at home,0,3,3
R_2PecBSugGT7amfu,Norway,0,1,0,0,7,2,1,45,1. Paid employee,1,3,5
R_2rZY62TkGn60LWE,Italy,0,0,1,-1,5,1,1,22,3. Student,0,4,5
R_3Olzwun5kC1RcAi,Greece,1,0,1,-1,10,0,1,45,"4. Unemployed, searching",0,5,5
R_2wLD2sg0B2uqJkP,Spain,1,0,0,-1,6,2,1,37,1. Paid employee,1,6,5
R_3KDYaiaEqthmhAE,Spain,0,1,1,-2,3,2,1,46,1. Paid employee,1,7,8
R_2wTbDKNlQMVKein,United Kingdom,1,0,1,-1,5,2,0,60,7. Retired,0,1,2
R_2ZV2aJ5sWPANvcn,Sweden,1,0,1,-2,7,3,0,69,7. Retired,0,1,4
R_2dzgTvq2SfLS0Ul,Hungary,1,0,1,0,8,3,1,40,1. Paid employee,1,4,5
R_4MU75uucmqCFjrz,Czech Republic,1,0,1,-1,7,2,1,22,1. Paid employee,1,4,1
R_1GV7L545QzaFTNp,Czech Republic,0,1,1,-2,3,2,0,56,2. Self-employed,1,3,4
R_3rYgkNP2cV3KEMg,France,1,0,1,2,1,1,0,47,"4. Unemployed, searching",0,4,1
R_2QMc16TtyvZm7RW,Sweden,1,0,1,-2,10,3,0,37,1. Paid employee,1,5,10
R_1LXMw4fSxouQQoH,United Kingdom,1,1,0,-1,7,0,1,34,3. Student,0,5,4
R_1oiigGzXnzVQgBR,Spain,0,1,1,1,6,2,1,53,1. Paid employee,1,7,2
R_1FsL6dgtB3oArCB,Switzerland,0,1,0,1,4,1,0,28,"5. Unemployed, not searching",0,5,5
R_D7TdGDKcUkl2Ujn,Sweden,0,1,1,-2,7,2,1,32,1. Paid employee,1,4,3
R_1hG9bmHz0Vk40qc,Hungary,1,0,1,1,5,3,0,44,1. Paid employee,1,6,8
R_SDe0ov25UWMMCoF,Italy,1,0,1,-1,5,2,1,53,1. Paid employee,1,2,7
R_12m3tEf55nGqPDI,United Kingdom,0,1,0,-2,5,2,0,70,7. Retired,0,3,5
R_2P53Up2jXzR9phj,Spain,1,0,0,0,2,1,1,36,1. Paid employee,1,5,3
R_3RlVYf1uLUpNCnU,Italy,1,1,1,0,4,3,0,44,1. Paid employee,1,5,3
R_3ER4JqYw4rz76IZ,France,0,1,1,0,7,3,0,28,1. Paid employee,1,6,3
R_3kA4BRLtELnXMvI,Sweden,1,1,1,-2,8,1,1,27,1. Paid employee,1,4,4
R_1M5uQPU7l7hLWDm,Italy,0,1,1,0,3,1,0,28,3. Student,0,6,4
R_3HBxlgEnkl5pKsW,Norway,0,0,0,2,7,2,0,25,1. Paid employee,1,6,5
R_3n0JWcOFi9uNw6M,Italy,0,1,0,0,5,1,1,25,3. Student,0,4,3
R_1IGiyECUFsTOHvH,Czech Republic,0,1,1,-2,5,2,1,29,1. Paid employee,1,7,9
R_3g6l5hVGppEzy75,United Kingdom,1,1,1,0,7,1,1,32,1. Paid employee,1,4,7
R_3KN6ICfs55OBYi4,Spain,0,1,1,0,5,2,0,39,1. Paid employee,1,7,9
R_3EsaiiF57WP0vKw,Spain,0,1,1,-2,4,2,1,45,2. Self-employed,1,6,9
R_33wHeS5mS58qPWB,United Kingdom,0,0,0,0,5,2,0,35,1. Paid employee,1,4,9
R_2X4Lf67XaXmyACY,Spain,0,0,1,-1,5,2,1,46,1. Paid employee,1,7,3
R_BP6dphGbd8zsBzP,Hungary,0,0,1,-1,8,2,0,30,"4. Unemployed, searching",0,5,3
R_1lsHyH6bV5WjNEY,Italy,1,0,1,-1,6,2,1,41,1. Paid employee,1,4,5
R_AodPuAWWhSB3d5L,Italy,1,0,0,-2,5,3,1,67,8. Working at home,0,4,4
R_22RjlqfvzO3TIWn,United Kingdom,1,0,0,-2,10,1,0,61,2. Self-employed,1,4,3
R_3OpFVJB1oZC7h8n,United Kingdom,0,0,1,-2,6,1,1,47,1. Paid employee,1,4,7
R_2abmTQoRpUVkhlw,Greece,0,1,1,-1,5,1,1,35,1. Paid employee,1,6,4
R_2xF2kzyh7lmVcTC,Spain,0,1,1,1,4,2,1,63,"5. Unemployed, not searching",0,3,2
R_3Dex56p2ptl0C1q,United Kingdom,1,0,0,1,5,0,1,30,1. Paid employee,1,6,6
R_1FgmNZfgabAeyEQ,Italy,1,0,0,0,3,1,1,62,"4. Unemployed, searching",0,7,1
R_3HLnJOz6sg5QZ7u,Spain,1,1,0,0,7,2,1,53,"4. Unemployed, searching",0,2,1
R_1MQxRRix19U84M5,Czech Republic,1,1,0,-1,5,1,1,22,1. Paid employee,1,5,6
R_YQbM67UQ6aOHReh,Spain,1,1,0,0,4,2,1,49,1. Paid employee,1,2,7
R_1lbfZplK3tTgNPt,Spain,0,0,1,-1,6,1,1,50,2. Self-employed,1,7,3
R_3eaFPLulfrCLFHz,United Kingdom,0,0,1,0,5,2,1,40,6. Chronic illness or permanent disability,0,6,1
R_1GOZ772pKra5cAG,Italy,0,1,1,1,2,2,0,30,1. Paid employee,1,6,9
R_rdq7RP4It2eOwDf,Norway,0,0,1,-2,2,3,0,59,7. Retired,0,2,6
R_2pKxY1jtoZJPCMA,Italy,0,1,0,-1,5,1,1,24,3. Student,0,2,2
R_10B0mPO9ySsq6Nl,France,0,0,0,2,0,2,1,29,1. Paid employee,1,7,4
R_1GHYsGSjXXswqSL,Italy,1,0,1,-1,7,2,1,37,2. Self-employed,1,4,7
R_1I6in7LJiH7o8o3,Norway,1,0,0,0,3,3,0,59,7. Retired,0,5,7
R_1d9Uz4VdbHvvoh6,Spain,0,1,0,1,0,0,1,39,"4. Unemployed, searching",0,1,1
R_1IbJdRJoGHgR7u8,Italy,0,1,0,1,6,0,1,34,"5. Unemployed, not searching",0,6,3
R_AvorP4nkNXzmKGd,Italy,0,0,1,1,2,2,1,38,2. Self-employed,1,7,4
R_2SiO1Hm4dsOHJFO,Sweden,1,0,1,-1,5,2,1,24,"4. Unemployed, searching",0,4,2
R_2UisYLbQ7wqIhAS,France,0,1,1,-2,5,2,0,31,1. Paid employee,1,5,7
R_3iF2xqMrYlLZ9rV,Italy,1,0,0,-1,7,1,1,38,"4. Unemployed, searching",0,7,4
R_3R3GnkYClgDdZ9r,Hungary,0,1,0,-2,6,2,0,30,6. Chronic illness or permanent disability,0,6,1
R_1DYLdQrms97tByj,Czech Republic,1,0,0,-2,5,2,1,27,8. Working at home,0,3,1
R_PIFlA8aJsawHtgl,United Kingdom,1,1,1,2,0,1,0,35,1. Paid employee,1,3,4
R_29puondq856m3vo,Italy,1,0,1,1,1,3,0,61,"5. Unemployed, not searching",0,2,3
R_BM5dhQCJOnShHUt,United Kingdom,1,1,0,2,5,1,1,39,8. Working at home,0,3,3
R_1lfVl9Oas23au0z,Czech Republic,1,0,0,-2,5,2,0,25,7. Retired,0,3,1
R_2ZCauCTtGJO2FwB,United Kingdom,0,0,0,-2,10,2,1,60,8. Working at home,0,2,1
R_1gh99SLL8BW6OAF,Norway,1,0,1,1,5,1,1,28,1. Paid employee,1,2,7
R_3MDQTSSMZRTUhs0,Italy,1,1,0,-1,6,2,1,40,1. Paid employee,1,4,8
R_2sTLx313tWkpm8Q,Italy,0,0,1,0,4,2,1,25,3. Student,0,6,6
R_2D2CQDsa65nLJiW,Italy,0,1,1,-2,7,2,1,62,8. Working at home,0,4,8
R_3m94zOjhVr3kvUK,Italy,1,1,1,-1,8,0,1,24,"4. Unemployed, searching",0,2,3
R_2eW269ABNkKujF2,Sweden,1,1,1,-2,5,2,1,57,6. Chronic illness or permanent disability,0,3,1
R_1F8nYIXuS3Lj3zZ,Greece,0,1,1,-2,7,2,1,33,1. Paid employee,1,7,5
R_3nvl4ZcAQ8ou1sg,Spain,1,0,0,0,0,1,1,45,"4. Unemployed, searching",0,4,2
R_TpigFP7qW2NbyEx,Spain,0,0,1,-2,6,1,1,42,1. Paid employee,1,7,6
R_29prUPBp8B3qtHB,France,1,0,0,-1,5,1,0,33,1. Paid employee,1,3,7
R_AzVrVEQS8vR0Yc9,Italy,0,0,1,-1,4,2,1,36,1. Paid employee,1,5,6
R_1Ld8fKryM81qRXe,France,0,1,1,1,5,1,1,24,1. Paid employee,1,4,4
R_3CTupQhdmhH6vFL,Italy,0,0,0,-2,10,3,0,47,1. Paid employee,1,3,7
R_129BnLcr6a8pvfo,Spain,0,1,1,0,4,2,0,45,1. Paid employee,1,3,4
R_2zC7X7RgmFIMQEz,United Kingdom,1,1,0,-1,6,1,0,36,1. Paid employee,1,6,9
R_QgJYjk4pfR65s8p,Italy,0,0,1,0,4,2,1,34,2. Self-employed,1,7,1
R_3rNbyhBOsKW7zzG,Italy,0,1,0,-1,5,2,1,32,1. Paid employee,1,4,6
R_9MsswGxoK0OpuoN,Czech Republic,1,1,0,0,10,2,1,20,1. Paid employee,1,4,5
R_1r80AwOtJqye1pG,Hungary,1,1,1,-1,7,2,1,62,6. Chronic illness or permanent disability,0,4,1
R_2SkKkPnJsa4k65l,United Kingdom,1,1,0,-2,5,2,0,65,7. Retired,0,3,1
R_22Gj4btSOLBw2Qe,Czech Republic,0,0,1,0,7,3,0,38,"4. Unemployed, searching",0,3,9
R_3j6w6MwDQMonSTz,Italy,1,1,0,-1,7,0,1,35,3. Student,0,4,1
R_9nOByX5ZnmJPBBf,Italy,1,0,1,0,5,2,1,47,1. Paid employee,1,4,2
R_2VQgOjlssYgjpSt,Spain,0,0,1,1,5,3,1,43,1. Paid employee,1,6,10
R_1zPU6qkc3669po5,France,0,0,0,-2,5,1,0,52,1. Paid employee,1,5,7
R_2lUDYCjNE4N8Urn,Netherlands,1,1,0,-1,5,3,1,68,7. Retired,0,2,2
R_3n1xjekW6j0bKqs,United Kingdom,1,1,0,0,5,1,0,67,7. Retired,0,1,1
R_2YfbTXu43xese6g,France,1,1,1,1,0,2,0,42,1. Paid employee,1,5,2
R_2AKcPEoE7KvhhTQ,Italy,1,0,0,-2,7,2,1,56,7. Retired,0,4,4
R_1lfVNmu1wV2bZxF,France,1,1,1,-1,0,1,0,21,3. Student,0,7,9
R_tKcrxlEumFPc1l7,France,1,0,1,1,0,1,1,31,1. Paid employee,1,6,8
R_1LdSs2WeUSFd2uY,Italy,0,0,1,-2,10,2,0,48,1. Paid employee,1,7,8
R_3rY7CZQBaOc4IF3,Italy,0,0,0,-1,2,1,1,37,"4. Unemployed, searching",0,4,3
R_DtSvR6E8KH7OaBP,Italy,0,1,0,-2,5,0,1,40,1. Paid employee,1,4,2
R_1NabqeY88d6kNsQ,Sweden,0,1,0,-2,10,3,1,66,1. Paid employee,1,6,9
R_8eOTRMj7skXzFtf,Italy,0,0,1,1,0,3,1,39,1. Paid employee,1,2,5
R_3LZ7iEqKjoVkczP,United Kingdom,0,0,0,-2,10,1,1,61,7. Retired,0,7,7
R_2RVrcs04gDeAsYN,Sweden,1,0,0,0,5,2,1,60,1. Paid employee,1,3,7
R_eOJIAS4yMlpWX9n,Norway,1,0,0,2,7,0,0,30,"4. Unemployed, searching",0,4,3
R_9AzcmnFy75gZzvb,Hungary,1,1,1,-1,5,3,1,41,1. Paid employee,1,7,10
R_2S6WnSZ9Leb9urn,Italy,1,1,1,-2,10,1,1,42,1. Paid employee,1,5,8
R_22RGBbWA82dgJgz,United Kingdom,0,1,1,-1,7,1,0,40,1. Paid employee,1,4,4
R_3h3l6osMMWyj1e6,United Kingdom,1,1,1,0,4,1,0,52,1. Paid employee,1,6,4
R_BJqgtcq3PlAl10l,Italy,0,0,1,-2,10,2,1,44,1. Paid employee,1,4,4
R_1CjaelEtgGivUU0,France,0,1,1,0,6,1,1,31,"4. Unemployed, searching",0,5,6
R_0MMPm6S6ZovtWxz,Sweden,0,1,0,-1,5,1,1,41,1. Paid employee,1,3,6
R_12hbw2YAywxUi9u,France,0,1,0,-1,2,3,0,34,1. Paid employee,1,4,7
R_22Lmt2aKQPLLwys,Italy,1,1,0,-1,5,2,1,49,1. Paid employee,1,4,5
R_3dQE1YFlhz86uMV,Spain,0,1,0,-1,6,2,1,31,1. Paid employee,1,5,4
R_5omYaudQryQhCz7,United Kingdom,0,0,1,0,5,1,1,68,7. Retired,0,3,1
R_xsmylsp7SrJK3Gp,Italy,0,0,1,0,5,0,0,47,"4. Unemployed, searching",0,2,1
R_3kmIXQlxeyDwL9o,United Kingdom,1,0,0,-2,10,0,0,41,2. Self-employed,1,7,4
R_3htiQSXdrCIbfmS,Italy,0,0,1,-1,7,1,1,50,1. Paid employee,1,2,6
R_2rOaSHy9kvvCsZ8,France,1,0,0,0,5,1,1,42,"5. Unemployed, not searching",0,4,2
R_tEuGtWa9l4JRov7,United Kingdom,0,0,0,1,8,1,1,34,1. Paid employee,1,6,7
R_1rryKn74W8E4xHy,United Kingdom,1,0,0,-1,5,2,1,63,1. Paid employee,1,4,2
R_ug1ERuxcIX306Tn,France,0,1,1,1,1,2,1,49,1. Paid employee,1,5,9
R_2Ck96cKBSlO3zNT,Sweden,1,1,0,0,2,3,0,48,1. Paid employee,1,7,9
R_1eCZyRqaCBcAT5c,Spain,0,0,1,1,1,2,0,37,1. Paid employee,1,7,9
R_3oF3Ohg3FelJPE0,Spain,1,1,1,-1,1,2,1,46,1. Paid employee,1,6,10
R_2azwj6ZicEbllJ1,Greece,0,1,1,-2,5,3,1,44,"4. Unemployed, searching",0,5,1
R_To7afwOxiB6U9d7,France,0,0,1,-1,0,1,0,29,3. Student,0,5,1
R_1mEl8eeq3P5nxko,Hungary,1,1,1,-1,8,1,0,26,3. Student,0,6,8
R_RKOu8KWpWYKDIXL,France,1,0,1,2,1,2,0,34,1. Paid employee,1,6,8
R_3PRodoOuDxILjl9,Italy,0,1,0,0,6,1,0,35,2. Self-employed,1,4,7
R_pMEIwFd9w4vBcyt,Spain,0,0,1,-2,8,1,1,28,1. Paid employee,1,5,1
R_3F3vg0D2OuW9XBM,France,1,1,1,1,3,0,0,64,7. Retired,0,6,5
R_2yrXq1I7h6Q38Fl,United Kingdom,1,0,0,-2,5,1,0,55,1. Paid employee,1,4,4
R_2CxoN2AcapMozMA,Italy,1,0,0,-2,10,3,1,35,2. Self-employed,1,4,7
R_e9UFz2Iuprv2ehX,Italy,1,0,0,1,7,1,1,30,2. Self-employed,1,7,6
